SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
192.168.20.144,1.1.1.1,36366,443,2020-03-31 21:48:47,105.742875,448,4.236692070269509884235699096,496,4.690623363512671657546666856,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1197.66382813837474609375,34.60727998757450377405212203,52.8719784375,52.8714975,0.0,0.00004169101127040413182418141458,1.527770412944424,0.6545486098743929526148086470,2.466109375E-9,0.00004965993732376230053592267698,0.014988875,0.0149755,0.014899,0.8079953814359763783809862099,1.809808969633847,0.003313119718708862442039357656,True
192.168.20.144,1.1.1.1,36580,443,2020-03-31 21:48:49,107.449584,23201,215.9245214015905357064946850,40688,378.6706144902338570245185872,18776.468897894414,137.0272560401558,128.54929577464787,87.0,56,0.9096576179516839,0.5294515694993361,1.0659510440288225,341.8071735319727057556607239,18.48802784322797112753701171,29.16087877464788732394366197,25.025058,43.354005,0.6711079423481301351432002402,-0.767692819683358,0.6340010527838151864768436319,0.3616008835882459016393442623,0.6013325898271653641867909163,0.153889,0.0121625,1.4e-05,0.7070621270039676798791892219,0.2558900059686216,3.907573574636038730427716837,True
1.1.1.1,192.168.20.144,443,35784,2020-03-31 21:49:43,97.984678,733,7.480761430884122515563096508,528,5.388597592778740365917210036,100.1475,10.007372282472558,63.05,62.0,62,0.31476794418021886,0.10492264806007295,0.15872120987268132,1078.77552556120416,32.84471838151766159849924558,65.9924208,75.491109,0.0,-0.8675996021337564411465163466,2.00922474150776,0.4977044027685928078349755822,27.85060316617906122448979591,5.277367067599056182264507962,12.92686271428571428571428571,15.088890,3e-05,-1.229037467748800549667641317,2.4494852354787575,0.4082480942392109224054635082,True
192.168.20.144,1.1.1.1,36106,443,2020-03-31 21:49:46,120.832007,504,4.171080266836915156097672035,496,4.104872643553789518699296288,8.96885813148789,2.994805190907731,58.8235294117647,56.0,56,2.828427124746187,0.9428090415820624,0.05091168824543143,1382.938577338656719723183391,37.18788213032111781385653588,56.86918747058823529411764706,60.416054,0.0,-0.2861308302243834290374107193,1.5292397472729422,0.6539197021155621438941804531,3.3829375E-9,0.00005816302519642526296918975644,0.01498525,0.014966,0.014942,0.9928988357288773252449116884,0.7435995609571227,0.003881351675576000598534542730,True
192.168.20.144,1.1.1.1,36392,443,2020-03-31 21:49:49,105.742973,448,4.236688143806964837275759213,496,4.690619016357711069841019129,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1197.685877587318625,34.60759855273576512711419541,52.8715125,52.8714635,0.0,0.000004247622087270759317695698568,1.5277428862749118,0.6545604034447806865202540860,8.5839375E-9,0.00009264954128326810016122574979,0.01502825,0.014998,0.014944,0.9794975640790231859949162950,0.9093407137593055,0.006165025287925613438772029331,True
192.168.20.144,1.1.1.1,36688,443,2020-03-31 21:49:51,106.933687,25811,241.3738899697716398762159954,47616,445.2853103250802527738522660,25789.846769685042,160.59217530653552,129.0456942003515,87.0,87,0.7854497416221324,0.2618165805407108,1.2444597729638784,387.3543340012107677268108258,19.68131941718366522296092800,29.09372359753954305799648506,27.708775,0.0,0.2111060597386094611575075423,1.4782405071957703,0.6764799064375559993592948320,0.36462753007973284912109375,0.6038439616984944638977678158,0.1673025390625,0.010800,6e-05,0.7775313606960104202266556473,0.2769631720620003,3.609293469675995903702442148,True
1.1.1.1,192.168.20.144,443,36080,2020-03-31 21:50:45,98.017125,857,8.743370099867752701377437871,652,6.651898839105921541771399641,86.609375,9.306415797717186,62.875,62.0,62,0.2820634771813976,0.09402115906046588,0.1480145653712475,1040.228440992821039930555555,32.25257262595994899421816360,71.32780795833333333333333333,90.616581,0.0,-1.794161346323848379215340670,2.2115385580411626,0.4521738933124164965539879990,42.663881270777734375,6.531759431483812262265015873,11.313378375,15.0888675,2.2e-05,-1.734060706584685018023957845,1.7320534373125187,0.5773482698958888363233953866,True
192.168.20.144,1.1.1.1,36366,443,2020-03-31 21:50:48,120.831990,504,4.171080853671283573166344442,434,3.591764068439160854671018825,8.859375,2.9764702249476644,58.625,56.0,56,2.6457513110645907,0.8819171036881969,0.05077134712064246,1460.5146099997885,38.21667973542165920742332384,57.590771,60.4238795,0.0,-0.2223983234242686545938537913,1.5069538065239403,0.6635903474086439858119510822,3.065836734693877551020408163E-7,0.0005536999850725912337678421005,0.01527642857142857142857142857,0.015009,0.014967,1.448953830440383594176867423,0.5588379623813876,0.03624538173196931440945335675,True
192.168.20.144,1.1.1.1,36580,443,2020-03-31 21:50:51,105.742085,448,4.236723722631343991372971320,434,4.104326106299114491642565966,8.960000000000003,2.9933259094191533,58.8,56.0,56,2.806243040080453,0.9354143466934843,0.050906903221414175,1273.454091586743626666666667,35.68548852946731940909739478,53.3761158,60.415088,0.0,-0.5917508060051550082845375265,1.4957372870466557,0.6685666050182564878409042042,0.00009442324628571428571428571429,0.009717162460601051704240234095,0.019121,0.015043,0.014986,1.259009515339858811535225347,0.4255357484003855,0.5081932148214555569395028552,True
192.168.20.144,1.1.1.1,36786,443,2020-03-31 21:50:53,107.241670,26691,248.8864636292963360231148955,45803,427.1007715564295110286887550,15347.330815741512,123.88434451431509,125.20552677029362,87.0,87,0.9251901905784122,0.30839673019280406,0.9894478918777889,395.8752898402995914342219480,19.89661503473140004538339308,30.36391596891191709844559585,30.966536,0.0,-0.09086269649930201912957037322,1.5260845081391416,0.6552717065579598225044582114,0.3437095860109302401951585665,0.5862675037991874236260184017,0.1492335684931506849315068493,0.003599,1.1e-05,0.7452292727265051774727712532,0.2545298307106298,3.928522983929685466824239830,True
1.1.1.1,192.168.20.144,443,36106,2020-03-31 21:51:47,97.845128,733,7.491430743490876725103778289,528,5.396282991218530574153881223,100.1475,10.007372282472558,63.05,62.0,62,0.31476794418021886,0.10492264806007295,0.15872120987268132,1075.32855588219154,32.79220266896067382866842658,65.9552096,75.5125315,0.0,-0.8743531500291480148933677961,2.011307696095378,0.4971889691176218144967949064,27.8786199337766938775510204,5.280020827021110707311095871,12.93346085714285714285714286,15.089009,0.000104,-1.224738431992092874534060214,2.449489742721264,0.4082450076852457428771487049,True
192.168.20.144,1.1.1.1,36392,443,2020-03-31 21:51:50,120.831991,504,4.171080819151610271819488599,496,4.104873187101584711949337986,8.96885813148789,2.994805190907731,58.8235294117647,56.0,56,2.828427124746187,0.9428090415820624,0.05091168824543143,1382.941374208262851211072664,37.18791973488518288902964205,56.86926417647058823529411765,60.415994,0.0,-0.2861195126385868733496409009,1.5292402635558762,0.6539194813473870060484309671,4.5300225E-7,0.0006730544183050877201930212150,0.0152325,0.0149815,0.014945,1.118780264300521803821824229,0.4271571394241694,0.04418542053537421435700122862,True
192.168.20.144,1.1.1.1,36688,443,2020-03-31 21:51:53,105.742989,448,4.236687502752546554173913128,496,4.690618306618890827835403820,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1197.63931978991099609375,34.60692589338022950559050723,52.8726044375,52.8716475,0.0,0.00008295485443707503929930348821,1.5278041337850732,0.6545341630425755685205838548,0.000031400061859375,0.005603575810085467202771072652,0.017215125,0.015071,0.014937,1.147905412187488855508954051,0.4065484392840318,0.3255030567646454616374306113,True
192.168.20.144,1.1.1.1,36972,443,2020-03-31 21:51:55,107.300275,22731,211.8447506308814213197496465,41454,386.3363817101121129465884407,25954.332365209717,161.10348340495221,128.11377245508982,87.0,87,0.7656030444434079,0.2552010148144693,1.2575032357385847,333.7203441648893313970860687,18.26801423704528787876497038,29.66503247904191616766467066,27.851361,0.0,0.2978437812957272543610066999,1.6238783314983887,0.6158096826609402444692002920,0.393147689727249920280612245,0.6270149039115816107241961456,0.1684753660714285714285714286,0.012054,3e-05,0.7484097990124631921550374812,0.2686465106660078,3.721700795389551726066245500,True
1.1.1.1,192.168.20.144,443,36366,2020-03-31 21:52:49,97.789711,733,7.495676104411434450399388132,528,5.399341041104007353084416008,100.1475,10.007372282472558,63.05,62.0,62,0.31476794418021886,0.10492264806007295,0.15872120987268132,1074.0971099174482,32.77342078449315916023538634,65.935833,75.5129425,0.0,-0.8766655360429849586261528141,2.0118691128878963,0.4970502273701942790384613225,42.688619127227609375,6.533652816551213824911029931,11.316661125,15.0889885,2e-05,-1.732106440723562159911334836,1.7320542493981925,0.5773481015630583198991946426,True
192.168.20.144,1.1.1.1,36580,443,2020-03-31 21:52:52,90.639013,392,4.324848506459354317991084038,434,4.788225132151427994918700185,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,912.5238228661838010204081636,30.20800925029956026513594945,45.31951064285714285714285714,45.319505,0.0,5.604001007912679637650983232E-7,1.5002481715145704,0.6665563864613502244708913479,2.193877551020408163265306123E-10,0.00001481174382380551491039927629,0.01498242857142857142857142857,0.014985,0.014955,-0.5208222479440450824307841437,1.8518124371344442,0.0009886076715260600929926955771,True
192.168.20.144,1.1.1.1,36786,443,2020-03-31 21:52:55,90.639035,392,4.324847456727667058679519260,434,4.788223969948488529252324895,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,912.5232123279776377551020407,30.20799914472949063604770016,45.31951007142857142857142857,45.3195015,0.0,8.512409441977949623017013190E-7,1.500248654480502,0.6665561718809037322269687729,1.419428571428571428571428571E-9,0.00003767530453000441811520280433,0.014995,0.014985,0.014949,0.7962775715882576292464360820,1.220958943101973,0.002512524476825903175405322063,True
192.168.20.144,1.1.1.1,37006,443,2020-03-31 21:52:56,92.007852,25086,272.6506429038252083093951590,45867,498.5118009275990923035568747,24624.94420486768,156.92337048657757,128.53804347826087,87.0,87,0.7941081691553489,0.26470272305178294,1.2208321072906123,373.9438056877896251837849192,19.33762668188083584361158470,28.01203459420289855072463768,27.862073,0.0,0.02326473615452682337759933667,1.448576656020043,0.6903328145211831632949173746,0.4221994712844808333333333333,0.6497687829408864678636299796,0.17999045,0.0099265,2.1e-05,0.7851898450566458578834302539,0.27697460192754897,3.610018103409855733254903133,True
1.1.1.1,192.168.20.144,443,36392,2020-03-31 21:53:51,30.207923,186,6.157325017016231139095528018,112,3.707636569386117675154296441,8.639999999999999,2.9393876913398134,59.6,62.0,62,-2.449489742783177,-0.8164965809277257,0.04931858542516465,127.69639477624984,11.30028295115878237804024294,18.1190936,15.104815,0.0,0.8002309180295973486065971884,1.6034194611155275,0.6236671215804515948877400214,6.7650625E-7,0.0008225,15.0889575,15.0889575,15.088135,0,0.9999999999999372,0.00005451006141411691298090010526,True
192.168.20.144,1.1.1.1,36688,443,2020-03-31 21:53:54,30.223241,168,5.558636150239479611071492961,186,6.154204309193709569400581493,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,152.0894722741092222222222222,12.33245605198369325298699051,15.11183533333333333333333333,15.112272,0.0,-0.0001062237720108708289420757523,1.225371107720475,0.8160793034040709672229305555,3.535555555555555555555555557E-10,0.00001880307303489393872847189913,0.01500933333333333333333333333,0.015015,0.014984,-0.9041075343616507308159026584,1.3472975021859221,0.001252758708019050728111745967,True
192.168.20.144,1.1.1.1,36972,443,2020-03-31 21:53:57,30.223019,168,5.558676980615338262534262378,186,6.154249514252695933520076204,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,152.0869247680744722222222222,12.33235276693277503092438513,15.11149783333333333333333333,15.1114655,0.0,0.000007865490213683307404886969833,1.2253540033214416,0.8160906948436145005738986672,1.337555555555555555555555556E-9,0.00003657260662785133716419133459,0.01502766666666666666666666667,0.015044,0.014977,-1.339800591699820542399765348,1.3853720403970715,0.002433684978452055353294456974,True
192.168.20.144,1.1.1.1,37252,443,2020-03-31 21:53:58,31.243378,14758,472.3560941457738660653147044,27294,873.5931178760504065853570635,35219.801145562116,187.66939320401212,129.39076923076922,87.0,87,0.67764010700488,0.22588003566829332,1.4504078947803658,114.0848683150948223053254435,10.68105183561501223301324815,15.84518050153846153846153846,12.524631,0.0,0.9326467709293534612064504018,1.48348502988293,0.6740883661488080371295819630,0.3235538609182277551020408173,0.5688179505942369212758873895,0.1378929714285714285714285714,0.008998,0.000163,0.6798043449257349292785953222,0.24213365855400076,4.125068483921130600390294136,True
