SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
1.1.1.1,192.168.20.144,443,47690,2020-03-22 17:32:03,97.954464,733,7.483068867591373885727147667,528,5.390259702712476687126785769,100.1475,10.007372282472558,63.05,62.0,62,0.31476794418021886,0.10492264806007295,0.15872120987268132,1077.77308345613249,32.82945451048695828756496252,65.9934311,75.512448,0.0,-0.8698606518386654163922780763,2.0101896934936647,0.4974654895688088914589707175,27.8787837554909795918367347,5.280036340357041481243787811,12.93340785714285714285714286,15.088965,1.3e-05,-1.224739947175088118153129893,2.4494897427672417,0.4082478801162205052320650067,True
192.168.20.144,1.1.1.1,47702,443,2020-03-22 17:32:03,109.198449,14492,132.7125076657453257417603065,27025,247.4852000874114979416969558,32456.160945642994,180.15593508303576,129.33644859813083,87.0,62,0.704996733723219,0.3737675839938038,1.3929247094360018,424.8923252924223645345056819,20.61291646741000026542574893,30.48052687538940809968847352,30.359195,0.0,0.01765861840772113292585259665,1.4787100565599522,0.6762650971119952846639802661,0.15445307031234140589569161,0.3930051784803113836645080853,0.05063756190476190476190476190,0.014979,0.00383,0.2721991759191156292288469758,0.11910164157571489,7.761139432808149810261937865,True
192.168.20.144,1.1.1.1,47694,443,2020-03-22 17:32:04,120.831974,504,4.171081405986134100565136840,496,4.104873764621274829127594986,8.96885813148789,2.994805190907731,58.8235294117647,56.0,56,2.828427124746187,0.9428090415820624,0.05091168824543143,1382.937280676942013840830449,37.18786469638908985042897310,56.86939947058823529411764706,60.416002,0.0,-0.2861096670943951890426394411,1.5292461649756999,0.6539169578469338603058289855,0.000001077095984375,0.001037832348876734522072989277,0.015451625,0.0150525,0.014969,1.153726805004624774917377508,0.4650317563548241,0.06716655037102793538368872381,True
192.168.20.144,1.1.1.1,47698,443,2020-03-22 17:32:04,105.743050,448,4.236685058734356536907153709,496,4.690615600741609023004348749,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1197.68851025262349609375,34.60763658865805150018695880,52.8717324375,52.8714995,0.0,0.00002019243637772772884126792102,1.5277475623639563,0.6545583999837333020848199022,0.000001097213234375,0.001047479467280862742162523039,0.015435625,0.015053,0.014937,1.095844869379399496144366886,0.4760236506538622,0.06786116320400778991213656972,True
192.168.20.144,1.1.1.1,47704,443,2020-03-22 17:33:04,122.178773,13515,110.6165962233063185206484272,25056,205.0765397684915365781255636,34992.37397612108,187.06248682224097,131.19387755102042,87.0,62,0.7087558542886743,0.3698971329124528,1.4258476867527117,459.6372154458502044634180201,21.43915146282264139700822645,30.29375415306122448979591837,29.4201505,0.0,0.1222441552189408365849789780,1.4130108743153027,0.7077086370510531916239061236,0.0001847577427450572320499479710,0.01359256203756514888947380045,0.01278964516129032258064516129,0.014985,0.014992,-0.4845344459659204536478124014,-0.1620264695223115,1.062778667128699415539506037,True
1.1.1.1,192.168.20.144,443,47692,2020-03-22 17:33:05,97.774515,733,7.496841073566051439886968501,584,5.972926585214971406403805736,97.6326530612245,9.880923694737476,62.714285714285715,62.0,56,0.2168680994873404,0.6795200450603324,0.15755459194342217,1068.567522409603705215419501,32.68895107539554725281534662,67.44614223809523809523809524,75.520033,0.0,-0.7409742891366603867025703861,2.0632703105870185,0.4846674693416642087978182192,50.59477165832755555555555556,7.113000186864018040024906333,10.05934966666666666666666667,15.088986,3e-06,-2.121314298271149542991302800,1.4142199356670668,0.7071033836744069876775241167,True
192.168.20.144,1.1.1.1,47696,443,2020-03-22 17:33:06,105.743016,448,4.236686420973655602938353867,496,4.690617108935118703253177496,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1197.68705833596968359375,34.60761561182696798466914358,52.8715169375,52.8715055,0.0,9.914725239919125257814219714E-7,1.527742261429633,0.6545606711594261600652252627,6.22109375E-10,0.00002494212049926790005684288210,0.015002875,0.014994,0.014966,1.067471388440349157273898558,1.4784228149760883,0.001662489389484875402670680260,True
192.168.20.144,1.1.1.1,47700,443,2020-03-22 17:33:07,105.742979,448,4.236687903411535247177025342,496,4.690618750205628309374563771,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1197.6860510528476875,34.60760105891258807608922338,52.87149175,52.871490,0.0,1.517007778453905130255109747E-7,1.527742176061171,0.6545607077355177533096410767,1.240E-9,0.00003521363372331801829153845635,0.014998,0.014992,0.014946,0.5111656508223583300384614632,1.4767007690423675,0.002347888633372317528439689049,True
192.168.20.144,1.1.1.1,47698,443,2020-03-22 17:34:04,120.828028,504,4.171217625102678991003643625,496,4.105007821529620594321046107,8.96885813148789,2.994805190907731,58.8235294117647,56.0,56,2.828427124746187,0.9428090415820624,0.05091168824543143,1382.885097545317474048442906,37.18716307471326151535640753,56.86569176470588235294117647,60.412031,0.0,-0.2860938244874272935076773237,1.52917531381612,0.6539472557299259462110276520,2.3689375E-9,0.00004867173204232616992352455569,0.01501725,0.0150255,0.014903,-0.5085087166915854494292199575,2.3473584194752934,0.003241054922993635314290203312,True
1.1.1.1,192.168.20.144,443,47694,2020-03-22 17:34:04,98.011160,733,7.478740176118719541733818883,584,5.958505133497042581681514636,97.6326530612245,9.880923694737476,62.714285714285715,62.0,56,0.2168680994873404,0.6795200450603324,0.15755459194342217,1074.044878352542285714285714,32.77262391619783448971743565,67.536304,75.520075,0.0,-0.7308329373090596216140573842,2.0607536391561325,0.4852593638555914236840297871,50.5946051241028395061728395,7.112988480526510701300589340,10.05935877777777777777777778,15.088982,5e-06,-2.121312259674821385504020747,1.4142232628827727,0.7071015795002638870620448322,True
192.168.20.144,1.1.1.1,47706,443,2020-03-22 17:34:05,107.500912,13629,126.7803197799847502689093466,26128,243.0491008299538891353777538,34194.35460067542,184.9171560474458,131.6456953642384,87.0,62,0.7243085982695399,0.37663187587834634,1.404657824441699,431.2299780924190278057979917,20.76607758081479931091382578,30.63212392715231788079470199,29.534700,0.0,0.1585408591798092791085831761,1.4751039914948831,0.6779183066182278647810526767,0.00007889853830164930555555555548,0.008882484917051607668074855462,0.01187122916666666666666666667,0.014995,0.014995,-1.055032751252973753849520325,-0.3516775837509912,0.7482363277084077015115204338,True
192.168.20.144,1.1.1.1,47702,443,2020-03-22 17:34:07,105.743010,448,4.236686661368916961981695055,496,4.690617375087015207908305239,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1197.685169518255359375,34.60758832276897273504282124,52.871558875,52.871720,0.0,-0.00001396731247181354856638345293,1.5277446778981365,0.6545596358259253753664327008,1.8766875E-9,0.00004332075137852528060649978046,0.01501725,0.015008,0.01497,0.6405706068560037496015553510,1.0907013035655975,0.002884732649354927207478052271,True
192.168.20.144,1.1.1.1,47708,443,2020-03-22 17:35:06,107.113497,14303,133.5312579702257316834684242,26948,251.5836076194954217581001953,32799.399675586385,181.10604538663634,130.12933753943219,87.0,62,0.7144323224664922,0.3761847783379372,1.391738779364469,417.2163770270308986257202281,20.42587518386986762666451271,30.81319758675078864353312303,29.401781,0.0,0.2072983273488381732356399067,1.5085374462232932,0.6628937203405558478725097732,0.0001272739040564,0.01128157365159666012096861489,0.01253094,0.014987,0.014993,-0.6531163317767459860264053443,-0.2182372846231029,0.9002974758155940512817565873,True
1.1.1.1,192.168.20.144,443,47704,2020-03-22 17:35:06,120.816968,496,4.105383608037573000507677034,448,3.708088420162969161748869579,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1254.60534479314371484375,35.42040859156121754581533753,60.4084693125,60.408446,0.0,0.000001974497268127571879622825767,1.7054707078362754,0.5863483878117710010931894283,4.153734375E-9,0.00006444947148735977028019713546,15.089000375,15.089013,15.08887,-0.5876696755756682923092467861,2.022902546610188,0.000004271288348175932117053654421,True
192.168.20.144,1.1.1.1,47696,443,2020-03-22 17:35:06,97.920950,584,5.963994426116168194855135699,733,7.485629990313615217172627512,97.6326530612245,9.880923694737476,62.714285714285715,62.0,56,0.2168680994873404,0.6795200450603324,0.15755459194342217,1222.918075438972140589569162,34.97024557304355191407233166,62.84908595238095238095238095,75.520022,0.0,-1.087004323817471801836800491,1.7972160310143066,0.5564161362591583018821256903,0.00002268434765432098765432098767,0.004762808798841392462886460637,0.01346888888888888888888888889,0.015018,3.8e-05,-0.9757547551486530693869002058,2.8199513052373857,0.3536155683020337581750383248,True
192.168.20.144,1.1.1.1,47700,443,2020-03-22 17:35:07,105.743001,448,4.236687021961860151860074408,496,4.690617774314916596702225238,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1197.68643923192840234375,34.60760666720437058232340422,52.8715121875,52.8715065,0.0,4.930274481005687538817595754E-7,1.5277425190342122,0.6545605607888472233291635360,1.348109375E-9,0.00003671660898013322798417075185,0.015024125,0.0150145,0.014973,0.7864288343083045157540948482,1.392421615723337,0.002443843417179584700218531984,True
1.1.1.1,192.168.20.144,443,47698,2020-03-22 17:36:05,97.934836,733,7.484568616625855175782394734,528,5.391340013067464574097004665,100.1475,10.007372282472558,63.05,62.0,62,0.31476794418021886,0.10492264806007295,0.15872120987268132,1077.23744844584621,32.82129565458752894294949289,65.9887713,75.5125775,0.0,-0.8705146469745318802410798428,2.010547420018641,0.4973769780524391873765573945,27.85234236133738775510204081,5.277531843706619242430095372,12.92729857142857142857142857,15.088889,5.9e-05,-1.228750764137459848614219268,2.4494858494968854,0.4082470761038057415046129692,True
192.168.20.144,1.1.1.1,47710,443,2020-03-22 17:36:06,107.216319,16033,149.5388029503232618907575068,26968,251.5288740700004819229057845,17255.731652249135,131.36107358060505,126.4735294117647,87.0,56,0.9014891931636774,0.5364871608522682,1.0386447993629384,412.6618514895487988235294118,20.31408012905208560193443694,31.3488026,30.4217135,0.0,0.1369132779988587190583987945,1.543205619001505,0.6480017877637242068676153181,0.0001446923408569086811010176898,0.01202881294463043352803093699,0.01140769421487603305785123967,0.014967,0.015014,-0.8876950206577481318889417209,-0.2998056251871298,1.054447350889230522890338169,True
192.168.20.144,1.1.1.1,47706,443,2020-03-22 17:36:07,120.832001,504,4.171080473954908683503470244,496,4.104872847384195847257383415,8.96885813148789,2.994805190907731,58.8235294117647,56.0,56,2.828427124746187,0.9428090415820624,0.05091168824543143,1382.945091955131501730103806,37.18796972079991760477135209,56.86924370588235294117647059,60.415971,0.0,-0.2861189240025031840351501008,1.5292376575770505,0.6539205956936847019366416542,1.21661875E-8,0.0001103004419755424189478852076,0.01503725,0.0149895,0.01495,1.298725530327101363042823069,0.7910213090474015,0.007335147182865378905576831375,True
192.168.20.144,1.1.1.1,47702,443,2020-03-22 17:36:08,105.728003,448,4.237288015361455375261367606,372,3.518462369898351338386671315,8.816326530612244,2.9692299558323607,58.57142857142857,56.0,56,2.5980762113533142,0.866025403784438,0.05069416997762567,1066.144529899710061224489796,32.65186870455824403097198856,51.79157628571428571428571429,52.8715225,0.0,-0.09922368217794704963162394162,1.5861749523231456,0.6304474790346289689701826136,1.089138888888888888888888889E-9,0.00003300210431001164036059142972,0.01501083333333333333333333333,0.0150015,0.014974,0.8484307466268390798917633519,1.1160904464555392,0.002198552443902402066991046226,True
1.1.1.1,192.168.20.144,443,47704,2020-03-22 17:37:07,75.495463,372,4.927448421635615374661653509,280,3.708832145317129851895868233,8.925619834710742,2.987577586391815,59.27272727272727,62.0,62,-2.73861278752583,-0.9128709291752767,0.05040391633483123,584.1861119406938842975206613,24.16994232390085543824963477,41.16546654545454545454545455,45.272437,0.0,-0.5097617196815824614649824918,1.7031677607582612,0.5871412218105828603502681335,0.00012463444664,0.01116397987457877854804098581,15.0799534,15.088965,15.064442,-2.421609524893561659179669970,1.3894149016984345,0.0007403192555342232389153792617,True
192.168.20.144,1.1.1.1,47712,443,2020-03-22 17:37:07,62.805314,14368,228.7704508570723808498115303,26427,420.7764967149117350165624520,33431.56321540062,182.84300154887148,131.59677419354838,87.0,62,0.7317224145704302,0.38063679552397905,1.389418567965441,343.6633033621300627367325703,18.53815803584946415527229000,29.26525451290322580645161290,29.403125,0.0,-0.02231135695846763141770023561,1.5786495322949285,0.6334528212517639087993220508,0.0001393879598844,0.01180626782198337223541258928,0.01250934,0.0149795,0.014993,-0.6276733775428694323888231886,-0.2103679196041447,0.9437962212221725714875916139,True
192.168.20.144,1.1.1.1,47708,443,2020-03-22 17:37:08,60.430926,280,4.633389202078419251758611146,310,5.129823759443964171589890911,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,456.25921228645776,21.36022500552037162458554386,30.2155908,30.2155335,0.0,0.000008047668035124811734652275030,1.4145726832086756,0.7069272663541753955903302695,1.0605504E-7,0.0003256609279603557231133793418,0.0151376,0.015005,0.014917,1.221515895356123637825249061,0.6773916704765219,0.02151337913277902197926879702,True
192.168.20.144,1.1.1.1,47700,443,2020-03-22 17:37:08,60.431013,280,4.633382531581921355513269321,248,4.103853099401130343454609970,8.88888888888889,2.9814239699997196,58.666666666666664,56.0,56,2.6832815729997455,0.8944271909999151,0.05081972676135886,478.7648963328460987654320987,21.88069688864699068694976709,28.53646411111111111111111111,30.207990,0.0,-0.2291781515089004480060619433,1.3041844259502324,0.7667627216690593734290607211,1.6711875E-9,0.00004088016022473493192656548277,0.01501275,0.015011,0.014959,0.1284241541896755406646284660,1.3148187214657252,0.002723029439958364185546650865,True
1.1.1.1,192.168.20.144,443,47706,2020-03-22 17:38:08,0.000000,62,-1,0,-1,0.0,0.0,62.0,62.0,62,-10,-10,0.0,0E-12,0.000000,0.000000,0.000000,0.0,-10,-10,-1,-1,-1,-1,nan,-1,nan,-0.0,1.0,True
192.168.20.144,1.1.1.1,47714,443,2020-03-22 17:38:08,14.519275,4003,275.7024713699547670252130358,7932,546.3082695244769453020209342,125217.04447363486,353.86020470467554,163.4931506849315,87.0,62,0.6485031348645528,0.2868170801224613,2.1643732671505083,22.68825198498411671983486582,4.763218658111772714237463071,5.673022273972602739726027397,6.976328,0.0,-0.8208561182518030152724695335,1.1910060572825967,0.8396262923142501615887128430,0.0000661895043875,0.008135693233369852177221540610,0.01258775,0.014989,3.8e-05,-0.8854500524248705248950399262,1.5425544744638582,0.6463183041742846956145093929,True
192.168.20.144,1.1.1.1,47710,443,2020-03-22 17:38:09,0.015023,56,3727.617652932170671636823537,62,4127.005258603474672169340345,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,0.00005642263225,0.0075115,0.0075115,0.0075115,0.0,0,1.0,1,0E-12,0.000000,0.015023,0.015023,0.015023,-10,-10,0,True
192.168.20.144,1.1.1.1,47702,443,2020-03-22 17:38:09,0.015036,56,3724.394785847299813780260708,62,4123.437084330939079542431498,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,0.000056520324,0.007518,0.007518,0.007518,0.0,0,1.0,1,0E-12,0.000000,0.015036,0.015036,0.015036,-10,-10,0,True
